TABLESPACE_NAME,SIZE_GB,USED_GB,USED_PERCENT,COLLECTION_TIME,THRESHOLD
SYSAUX,8388604,4943406,59,26-02-2025 08:20,80
SYSTEM,12582906,2788024,22,26-02-2025 08:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 08:20,80
UNDOTBS1,41943020,416784,1,26-02-2025 08:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 08:20,80
TEMP,125829060,8960,0,26-02-2025 08:20,80
TOOLS,88080342,8232,0,26-02-2025 08:20,80
USERS,4194302,2832,0,26-02-2025 08:20,80
WORK,12582906,384,0,26-02-2025 08:20,80
MONDB_H,16777208,2432,0,26-02-2025 08:20,80
XDB,12582906,384,0,26-02-2025 08:20,80
SYSAUX,8388604,4943870,59,26-02-2025 09:20,80
SYSTEM,12582906,2788024,22,26-02-2025 09:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 09:20,80
UNDOTBS1,41943020,543880,1,26-02-2025 09:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 09:20,80
TEMP,125829060,11904,0,26-02-2025 09:20,80
TOOLS,88080342,8232,0,26-02-2025 09:20,80
USERS,4194302,2832,0,26-02-2025 09:20,80
WORK,12582906,384,0,26-02-2025 09:20,80
MONDB_H,16777208,2432,0,26-02-2025 09:20,80
XDB,12582906,384,0,26-02-2025 09:20,80
SYSAUX,8388604,4938582,59,26-02-2025 10:20,80
SYSTEM,12582906,2788024,22,26-02-2025 10:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 10:20,80
UNDOTBS1,41943020,333712,1,26-02-2025 10:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 10:20,80
TEMP,125829060,14080,0,26-02-2025 10:20,80
TOOLS,88080342,8232,0,26-02-2025 10:20,80
USERS,4194302,2832,0,26-02-2025 10:20,80
WORK,12582906,384,0,26-02-2025 10:20,80
MONDB_H,16777208,2432,0,26-02-2025 10:20,80
XDB,12582906,384,0,26-02-2025 10:20,80
SYSAUX,8388604,4940302,59,26-02-2025 11:20,80
SYSTEM,12582906,2788024,22,26-02-2025 11:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 11:20,80
UNDOTBS1,41943020,454416,1,26-02-2025 11:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 11:20,80
TEMP,125829060,15360,0,26-02-2025 11:20,80
TOOLS,88080342,8232,0,26-02-2025 11:20,80
USERS,4194302,2832,0,26-02-2025 11:20,80
WORK,12582906,384,0,26-02-2025 11:20,80
MONDB_H,16777208,2432,0,26-02-2025 11:20,80
XDB,12582906,384,0,26-02-2025 11:20,80
SYSAUX,8388604,4940694,59,26-02-2025 12:20,80
SYSTEM,12582906,2788024,22,26-02-2025 12:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 12:20,80
UNDOTBS1,41943020,527624,1,26-02-2025 12:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 12:20,80
TEMP,125829060,15744,0,26-02-2025 12:20,80
TOOLS,88080342,8232,0,26-02-2025 12:20,80
USERS,4194302,2832,0,26-02-2025 12:20,80
WORK,12582906,384,0,26-02-2025 12:20,80
MONDB_H,16777208,2432,0,26-02-2025 12:20,80
XDB,12582906,384,0,26-02-2025 12:20,80
SYSAUX,8388604,4942270,59,26-02-2025 13:20,80
SYSTEM,12582906,2788024,22,26-02-2025 13:20,75
UNDOTBS1,41943020,2568328,6,26-02-2025 13:20,80
PERF_TBS,83886040,1756416,2,26-02-2025 13:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 13:20,80
TEMP,125829060,15744,0,26-02-2025 13:20,80
TOOLS,88080342,8232,0,26-02-2025 13:20,80
USERS,4194302,2832,0,26-02-2025 13:20,80
WORK,12582906,384,0,26-02-2025 13:20,80
MONDB_H,16777208,2432,0,26-02-2025 13:20,80
XDB,12582906,384,0,26-02-2025 13:20,80
SYSAUX,8388604,4942662,59,26-02-2025 14:20,80
SYSTEM,12582906,2788024,22,26-02-2025 14:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 14:20,80
UNDOTBS1,41943020,636544,2,26-02-2025 14:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 14:20,80
TEMP,125829060,16768,0,26-02-2025 14:20,80
TOOLS,88080342,8232,0,26-02-2025 14:20,80
USERS,4194302,2832,0,26-02-2025 14:20,80
WORK,12582906,384,0,26-02-2025 14:20,80
MONDB_H,16777208,2432,0,26-02-2025 14:20,80
XDB,12582906,384,0,26-02-2025 14:20,80
SYSAUX,8388604,4942846,59,26-02-2025 15:20,80
SYSTEM,12582906,2788024,22,26-02-2025 15:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 15:20,80
UNDOTBS1,41943020,600960,1,26-02-2025 15:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 15:20,80
TEMP,125829060,16768,0,26-02-2025 15:20,80
TOOLS,88080342,8232,0,26-02-2025 15:20,80
USERS,4194302,2832,0,26-02-2025 15:20,80
WORK,12582906,384,0,26-02-2025 15:20,80
MONDB_H,16777208,2432,0,26-02-2025 15:20,80
XDB,12582906,384,0,26-02-2025 15:20,80
SYSAUX,8388604,4943110,59,26-02-2025 16:20,80
SYSTEM,12582906,2788024,22,26-02-2025 16:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 16:20,80
UNDOTBS1,41943020,472960,1,26-02-2025 16:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 16:20,80
TEMP,125829060,17408,0,26-02-2025 16:20,80
TOOLS,88080342,8232,0,26-02-2025 16:20,80
USERS,4194302,2832,0,26-02-2025 16:20,80
WORK,12582906,384,0,26-02-2025 16:20,80
MONDB_H,16777208,2432,0,26-02-2025 16:20,80
XDB,12582906,384,0,26-02-2025 16:20,80
SYSAUX,8388604,4944302,59,26-02-2025 17:20,80
SYSTEM,12582906,2788024,22,26-02-2025 17:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 17:20,80
UNDOTBS1,41943020,442880,1,26-02-2025 17:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 17:20,80
TEMP,125829060,17408,0,26-02-2025 17:20,80
TOOLS,88080342,8232,0,26-02-2025 17:20,80
USERS,4194302,2832,0,26-02-2025 17:20,80
WORK,12582906,384,0,26-02-2025 17:20,80
MONDB_H,16777208,2432,0,26-02-2025 17:20,80
XDB,12582906,384,0,26-02-2025 17:20,80
SYSAUX,8388604,4945470,59,26-02-2025 18:20,80
SYSTEM,12582906,2788024,22,26-02-2025 18:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 18:20,80
UNDOTBS1,41943020,400128,1,26-02-2025 18:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 18:20,80
TEMP,125829060,17408,0,26-02-2025 18:20,80
TOOLS,88080342,8232,0,26-02-2025 18:20,80
USERS,4194302,2832,0,26-02-2025 18:20,80
WORK,12582906,384,0,26-02-2025 18:20,80
MONDB_H,16777208,2432,0,26-02-2025 18:20,80
XDB,12582906,384,0,26-02-2025 18:20,80
SYSAUX,8388604,4945902,59,26-02-2025 19:20,80
SYSTEM,12582906,2788024,22,26-02-2025 19:20,75
PERF_TBS,83886040,1756416,2,26-02-2025 19:20,80
UNDOTBS1,41943020,615040,1,26-02-2025 19:20,80
AUDIT_DATA,209715100,6400,0,26-02-2025 19:20,80
TEMP,125829060,18176,0,26-02-2025 19:20,80
TOOLS,88080342,8232,0,26-02-2025 19:20,80
USERS,4194302,2832,0,26-02-2025 19:20,80
WORK,12582906,384,0,26-02-2025 19:20,80
MONDB_H,16777208,2432,0,26-02-2025 19:20,80
XDB,12582906,384,0,26-02-2025 19:20,80
SYSAUX,8388604,4949702,59,27-02-2025 02:20,80
SYSTEM,12582906,2788024,22,27-02-2025 02:20,75
PERF_TBS,83886040,1756416,2,27-02-2025 02:20,80
UNDOTBS1,41943020,471936,1,27-02-2025 02:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 02:20,80
TEMP,125829060,3072,0,27-02-2025 02:20,80
TOOLS,88080342,8232,0,27-02-2025 02:20,80
USERS,4194302,2832,0,27-02-2025 02:20,80
WORK,12582906,384,0,27-02-2025 02:20,80
MONDB_H,16777208,2432,0,27-02-2025 02:20,80
XDB,12582906,384,0,27-02-2025 02:20,80
SYSAUX,8388604,4950118,59,27-02-2025 03:20,80
SYSTEM,12582906,2788024,22,27-02-2025 03:20,75
PERF_TBS,83886040,1756416,2,27-02-2025 03:20,80
UNDOTBS1,41943020,360320,1,27-02-2025 03:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 03:20,80
TEMP,125829060,4352,0,27-02-2025 03:20,80
TOOLS,88080342,8232,0,27-02-2025 03:20,80
USERS,4194302,2832,0,27-02-2025 03:20,80
WORK,12582906,384,0,27-02-2025 03:20,80
MONDB_H,16777208,2432,0,27-02-2025 03:20,80
XDB,12582906,384,0,27-02-2025 03:20,80
SYSAUX,8388604,4948598,59,27-02-2025 04:20,80
SYSTEM,12582906,2788024,22,27-02-2025 04:20,75
PERF_TBS,83886040,1756416,2,27-02-2025 04:20,80
UNDOTBS1,41943020,314752,1,27-02-2025 04:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 04:20,80
TEMP,125829060,4608,0,27-02-2025 04:20,80
TOOLS,88080342,8232,0,27-02-2025 04:20,80
USERS,4194302,2832,0,27-02-2025 04:20,80
WORK,12582906,384,0,27-02-2025 04:20,80
MONDB_H,16777208,2432,0,27-02-2025 04:20,80
XDB,12582906,384,0,27-02-2025 04:20,80
SYSAUX,8388604,4949014,59,27-02-2025 05:20,80
SYSTEM,12582906,2788024,22,27-02-2025 05:20,75
PERF_TBS,83886040,1756416,2,27-02-2025 05:20,80
UNDOTBS1,41943020,291456,1,27-02-2025 05:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 05:20,80
TEMP,125829060,4736,0,27-02-2025 05:20,80
TOOLS,88080342,8232,0,27-02-2025 05:20,80
USERS,4194302,2832,0,27-02-2025 05:20,80
WORK,12582906,384,0,27-02-2025 05:20,80
MONDB_H,16777208,2432,0,27-02-2025 05:20,80
XDB,12582906,384,0,27-02-2025 05:20,80
SYSAUX,8388604,4949174,59,27-02-2025 06:20,80
SYSTEM,12582906,2788024,22,27-02-2025 06:20,75
PERF_TBS,83886040,1756416,2,27-02-2025 06:20,80
UNDOTBS1,41943020,318088,1,27-02-2025 06:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 06:20,80
TEMP,125829060,4992,0,27-02-2025 06:20,80
TOOLS,88080342,8232,0,27-02-2025 06:20,80
USERS,4194302,2832,0,27-02-2025 06:20,80
WORK,12582906,384,0,27-02-2025 06:20,80
MONDB_H,16777208,2432,0,27-02-2025 06:20,80
XDB,12582906,384,0,27-02-2025 06:20,80
SYSAUX,8388604,4949622,59,27-02-2025 07:20,80
SYSTEM,12582906,2788024,22,27-02-2025 07:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 07:20,80
UNDOTBS1,41943020,420488,1,27-02-2025 07:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 07:20,80
TEMP,125829060,105728,0,27-02-2025 07:20,80
TOOLS,88080342,8232,0,27-02-2025 07:20,80
USERS,4194302,2832,0,27-02-2025 07:20,80
WORK,12582906,384,0,27-02-2025 07:20,80
MONDB_H,16777208,2432,0,27-02-2025 07:20,80
XDB,12582906,384,0,27-02-2025 07:20,80
SYSAUX,8388604,4950054,59,27-02-2025 08:20,80
SYSTEM,12582906,2788024,22,27-02-2025 08:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 08:20,80
UNDOTBS1,41943020,455688,1,27-02-2025 08:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 08:20,80
TEMP,125829060,5888,0,27-02-2025 08:20,80
TOOLS,88080342,8232,0,27-02-2025 08:20,80
USERS,4194302,2832,0,27-02-2025 08:20,80
WORK,12582906,384,0,27-02-2025 08:20,80
MONDB_H,16777208,2432,0,27-02-2025 08:20,80
XDB,12582906,384,0,27-02-2025 08:20,80
SYSAUX,8388604,4951126,59,27-02-2025 09:20,80
SYSTEM,12582906,2788024,22,27-02-2025 09:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 09:20,80
UNDOTBS1,41943020,499976,1,27-02-2025 09:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 09:20,80
TEMP,125829060,8320,0,27-02-2025 09:20,80
TOOLS,88080342,8232,0,27-02-2025 09:20,80
USERS,4194302,2832,0,27-02-2025 09:20,80
WORK,12582906,384,0,27-02-2025 09:20,80
MONDB_H,16777208,2432,0,27-02-2025 09:20,80
XDB,12582906,384,0,27-02-2025 09:20,80
SYSAUX,8388604,4950662,59,27-02-2025 10:20,80
SYSTEM,12582906,2788024,22,27-02-2025 10:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 10:20,80
UNDOTBS1,41943020,371328,1,27-02-2025 10:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 10:20,80
TEMP,125829060,9344,0,27-02-2025 10:20,80
TOOLS,88080342,8232,0,27-02-2025 10:20,80
USERS,4194302,2832,0,27-02-2025 10:20,80
WORK,12582906,384,0,27-02-2025 10:20,80
MONDB_H,16777208,2432,0,27-02-2025 10:20,80
XDB,12582906,384,0,27-02-2025 10:20,80
SYSAUX,8388604,4951078,59,27-02-2025 11:20,80
SYSTEM,12582906,2788024,22,27-02-2025 11:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 11:20,80
UNDOTBS1,41943020,401928,1,27-02-2025 11:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 11:20,80
TEMP,125829060,11008,0,27-02-2025 11:20,80
TOOLS,88080342,8232,0,27-02-2025 11:20,80
USERS,4194302,2832,0,27-02-2025 11:20,80
WORK,12582906,384,0,27-02-2025 11:20,80
MONDB_H,16777208,2432,0,27-02-2025 11:20,80
XDB,12582906,384,0,27-02-2025 11:20,80
SYSAUX,8388604,4952390,59,27-02-2025 12:20,80
SYSTEM,12582906,2788024,22,27-02-2025 12:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 12:20,80
UNDOTBS1,41943020,432384,1,27-02-2025 12:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 12:20,80
TEMP,125829060,12672,0,27-02-2025 12:20,80
TOOLS,88080342,8232,0,27-02-2025 12:20,80
USERS,4194302,2832,0,27-02-2025 12:20,80
WORK,12582906,384,0,27-02-2025 12:20,80
MONDB_H,16777208,2432,0,27-02-2025 12:20,80
XDB,12582906,384,0,27-02-2025 12:20,80
SYSAUX,8388604,4953702,59,27-02-2025 13:20,80
SYSTEM,12582906,2788024,22,27-02-2025 13:20,75
UNDOTBS1,41943020,2565120,6,27-02-2025 13:20,80
PERF_TBS,83886040,1756544,2,27-02-2025 13:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 13:20,80
TEMP,125829060,12672,0,27-02-2025 13:20,80
TOOLS,88080342,8232,0,27-02-2025 13:20,80
USERS,4194302,2832,0,27-02-2025 13:20,80
WORK,12582906,384,0,27-02-2025 13:20,80
MONDB_H,16777208,2432,0,27-02-2025 13:20,80
XDB,12582906,384,0,27-02-2025 13:20,80
SYSAUX,8388604,4954222,59,27-02-2025 14:20,80
SYSTEM,12582906,2788024,22,27-02-2025 14:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 14:20,80
UNDOTBS1,41943020,590592,1,27-02-2025 14:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 14:20,80
TEMP,125829060,13952,0,27-02-2025 14:20,80
TOOLS,88080342,8232,0,27-02-2025 14:20,80
USERS,4194302,2832,0,27-02-2025 14:20,80
WORK,12582906,384,0,27-02-2025 14:20,80
MONDB_H,16777208,2432,0,27-02-2025 14:20,80
XDB,12582906,384,0,27-02-2025 14:20,80
SYSAUX,8388604,4954230,59,27-02-2025 15:20,80
SYSTEM,12582906,2788024,22,27-02-2025 15:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 15:20,80
UNDOTBS1,41943020,563712,1,27-02-2025 15:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 15:20,80
TEMP,125829060,14848,0,27-02-2025 15:20,80
TOOLS,88080342,8232,0,27-02-2025 15:20,80
USERS,4194302,2832,0,27-02-2025 15:20,80
WORK,12582906,384,0,27-02-2025 15:20,80
MONDB_H,16777208,2432,0,27-02-2025 15:20,80
XDB,12582906,384,0,27-02-2025 15:20,80
SYSAUX,8388604,4954486,59,27-02-2025 16:20,80
SYSTEM,12582906,2788024,22,27-02-2025 16:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 16:20,80
UNDOTBS1,41943020,514688,1,27-02-2025 16:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 16:20,80
TEMP,125829060,16384,0,27-02-2025 16:20,80
TOOLS,88080342,8232,0,27-02-2025 16:20,80
USERS,4194302,2832,0,27-02-2025 16:20,80
WORK,12582906,384,0,27-02-2025 16:20,80
MONDB_H,16777208,2432,0,27-02-2025 16:20,80
XDB,12582906,384,0,27-02-2025 16:20,80
SYSAUX,8388604,4955022,59,27-02-2025 17:20,80
SYSTEM,12582906,2788024,22,27-02-2025 17:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 17:20,80
UNDOTBS1,41943020,816640,2,27-02-2025 17:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 17:20,80
TEMP,125829060,17536,0,27-02-2025 17:20,80
TOOLS,88080342,8232,0,27-02-2025 17:20,80
USERS,4194302,2832,0,27-02-2025 17:20,80
WORK,12582906,384,0,27-02-2025 17:20,80
MONDB_H,16777208,2432,0,27-02-2025 17:20,80
XDB,12582906,384,0,27-02-2025 17:20,80
SYSAUX,8388604,4955286,59,27-02-2025 18:20,80
SYSTEM,12582906,2788024,22,27-02-2025 18:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 18:20,80
UNDOTBS1,41943020,990464,2,27-02-2025 18:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 18:20,80
TEMP,125829060,17792,0,27-02-2025 18:20,80
TOOLS,88080342,8232,0,27-02-2025 18:20,80
USERS,4194302,2832,0,27-02-2025 18:20,80
WORK,12582906,384,0,27-02-2025 18:20,80
MONDB_H,16777208,2432,0,27-02-2025 18:20,80
XDB,12582906,384,0,27-02-2025 18:20,80
SYSAUX,8388604,4955574,59,27-02-2025 19:20,80
SYSTEM,12582906,2788024,22,27-02-2025 19:20,75
PERF_TBS,83886040,1756544,2,27-02-2025 19:20,80
UNDOTBS1,41943020,674176,2,27-02-2025 19:20,80
AUDIT_DATA,209715100,6400,0,27-02-2025 19:20,80
TEMP,125829060,17792,0,27-02-2025 19:20,80
TOOLS,88080342,8232,0,27-02-2025 19:20,80
USERS,4194302,2832,0,27-02-2025 19:20,80
WORK,12582906,384,0,27-02-2025 19:20,80
MONDB_H,16777208,2432,0,27-02-2025 19:20,80
XDB,12582906,384,0,27-02-2025 19:20,80
SYSAUX,8388604,4960718,59,28-02-2025 02:20,80
SYSTEM,12582906,2788024,22,28-02-2025 02:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 02:20,80
UNDOTBS1,41943020,297472,1,28-02-2025 02:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 02:20,80
TEMP,125829060,3456,0,28-02-2025 02:20,80
TOOLS,88080342,8232,0,28-02-2025 02:20,80
USERS,4194302,2832,0,28-02-2025 02:20,80
WORK,12582906,384,0,28-02-2025 02:20,80
MONDB_H,16777208,2432,0,28-02-2025 02:20,80
XDB,12582906,384,0,28-02-2025 02:20,80
SYSAUX,8388604,4960990,59,28-02-2025 03:20,80
SYSTEM,12582906,2788024,22,28-02-2025 03:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 03:20,80
UNDOTBS1,41943020,223872,1,28-02-2025 03:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 03:20,80
TEMP,125829060,3584,0,28-02-2025 03:20,80
TOOLS,88080342,8232,0,28-02-2025 03:20,80
USERS,4194302,2832,0,28-02-2025 03:20,80
WORK,12582906,384,0,28-02-2025 03:20,80
MONDB_H,16777208,2432,0,28-02-2025 03:20,80
XDB,12582906,384,0,28-02-2025 03:20,80
SYSAUX,8388604,4959622,59,28-02-2025 04:20,80
SYSTEM,12582906,2788024,22,28-02-2025 04:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 04:20,80
UNDOTBS1,41943020,270352,1,28-02-2025 04:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 04:20,80
TEMP,125829060,4864,0,28-02-2025 04:20,80
TOOLS,88080342,8232,0,28-02-2025 04:20,80
USERS,4194302,2832,0,28-02-2025 04:20,80
WORK,12582906,384,0,28-02-2025 04:20,80
MONDB_H,16777208,2432,0,28-02-2025 04:20,80
XDB,12582906,384,0,28-02-2025 04:20,80
SYSAUX,8388604,4959758,59,28-02-2025 05:20,80
SYSTEM,12582906,2788024,22,28-02-2025 05:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 05:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 05:20,80
TEMP,125829060,5504,0,28-02-2025 05:20,80
TOOLS,88080342,8232,0,28-02-2025 05:20,80
UNDOTBS1,41943020,209280,0,28-02-2025 05:20,80
USERS,4194302,2832,0,28-02-2025 05:20,80
WORK,12582906,384,0,28-02-2025 05:20,80
MONDB_H,16777208,2432,0,28-02-2025 05:20,80
XDB,12582906,384,0,28-02-2025 05:20,80
SYSAUX,8388604,4959894,59,28-02-2025 06:20,80
SYSTEM,12582906,2788024,22,28-02-2025 06:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 06:20,80
UNDOTBS1,41943020,298776,1,28-02-2025 06:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 06:20,80
TEMP,125829060,5632,0,28-02-2025 06:20,80
TOOLS,88080342,8232,0,28-02-2025 06:20,80
USERS,4194302,2832,0,28-02-2025 06:20,80
WORK,12582906,384,0,28-02-2025 06:20,80
MONDB_H,16777208,2432,0,28-02-2025 06:20,80
XDB,12582906,384,0,28-02-2025 06:20,80
SYSAUX,8388604,4960046,59,28-02-2025 07:20,80
SYSTEM,12582906,2788024,22,28-02-2025 07:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 07:20,80
UNDOTBS1,41943020,468096,1,28-02-2025 07:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 07:20,80
TEMP,125829060,5888,0,28-02-2025 07:20,80
TOOLS,88080342,8232,0,28-02-2025 07:20,80
USERS,4194302,2832,0,28-02-2025 07:20,80
WORK,12582906,384,0,28-02-2025 07:20,80
MONDB_H,16777208,2432,0,28-02-2025 07:20,80
XDB,12582906,384,0,28-02-2025 07:20,80
SYSAUX,8388604,4960598,59,28-02-2025 08:20,80
SYSTEM,12582906,2788024,22,28-02-2025 08:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 08:20,80
UNDOTBS1,41943020,398976,1,28-02-2025 08:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 08:20,80
TEMP,125829060,6784,0,28-02-2025 08:20,80
TOOLS,88080342,8232,0,28-02-2025 08:20,80
USERS,4194302,2832,0,28-02-2025 08:20,80
WORK,12582906,384,0,28-02-2025 08:20,80
MONDB_H,16777208,2432,0,28-02-2025 08:20,80
XDB,12582906,384,0,28-02-2025 08:20,80
SYSAUX,8388604,4961302,59,28-02-2025 09:20,80
SYSTEM,12582906,2788024,22,28-02-2025 09:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 09:20,80
UNDOTBS1,41943020,343296,1,28-02-2025 09:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 09:20,80
TEMP,125829060,7936,0,28-02-2025 09:20,80
TOOLS,88080342,8232,0,28-02-2025 09:20,80
USERS,4194302,2832,0,28-02-2025 09:20,80
WORK,12582906,384,0,28-02-2025 09:20,80
MONDB_H,16777208,2432,0,28-02-2025 09:20,80
XDB,12582906,384,0,28-02-2025 09:20,80
SYSAUX,8388604,4961222,59,28-02-2025 10:20,80
SYSTEM,12582906,2788024,22,28-02-2025 10:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 10:20,80
UNDOTBS1,41943020,247296,1,28-02-2025 10:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 10:20,80
TEMP,125829060,9600,0,28-02-2025 10:20,80
TOOLS,88080342,8232,0,28-02-2025 10:20,80
USERS,4194302,2832,0,28-02-2025 10:20,80
WORK,12582906,384,0,28-02-2025 10:20,80
MONDB_H,16777208,2432,0,28-02-2025 10:20,80
XDB,12582906,384,0,28-02-2025 10:20,80
SYSAUX,8388604,4961910,59,28-02-2025 11:20,80
SYSTEM,12582906,2788024,22,28-02-2025 11:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 11:20,80
UNDOTBS1,41943020,443264,1,28-02-2025 11:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 11:20,80
TEMP,125829060,13696,0,28-02-2025 11:20,80
TOOLS,88080342,8232,0,28-02-2025 11:20,80
USERS,4194302,2832,0,28-02-2025 11:20,80
WORK,12582906,384,0,28-02-2025 11:20,80
MONDB_H,16777208,2432,0,28-02-2025 11:20,80
XDB,12582906,384,0,28-02-2025 11:20,80
SYSAUX,8388604,4963110,59,28-02-2025 12:20,80
SYSTEM,12582906,2788024,22,28-02-2025 12:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 12:20,80
UNDOTBS1,41943020,492416,1,28-02-2025 12:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 12:20,80
TEMP,125829060,14080,0,28-02-2025 12:20,80
TOOLS,88080342,8232,0,28-02-2025 12:20,80
USERS,4194302,2832,0,28-02-2025 12:20,80
WORK,12582906,384,0,28-02-2025 12:20,80
MONDB_H,16777208,2432,0,28-02-2025 12:20,80
XDB,12582906,384,0,28-02-2025 12:20,80
SYSAUX,8388604,4963374,59,28-02-2025 13:20,80
SYSTEM,12582906,2788024,22,28-02-2025 13:20,75
UNDOTBS1,41943020,1360768,3,28-02-2025 13:20,80
PERF_TBS,83886040,1764736,2,28-02-2025 13:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 13:20,80
TEMP,125829060,15872,0,28-02-2025 13:20,80
TOOLS,88080342,8232,0,28-02-2025 13:20,80
USERS,4194302,2832,0,28-02-2025 13:20,80
WORK,12582906,384,0,28-02-2025 13:20,80
MONDB_H,16777208,2432,0,28-02-2025 13:20,80
XDB,12582906,384,0,28-02-2025 13:20,80
SYSAUX,8388604,4963518,59,28-02-2025 14:20,80
SYSTEM,12582906,2788024,22,28-02-2025 14:20,75
UNDOTBS1,41943020,1148800,3,28-02-2025 14:20,80
PERF_TBS,83886040,1764736,2,28-02-2025 14:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 14:20,80
TEMP,125829060,16256,0,28-02-2025 14:20,80
TOOLS,88080342,8232,0,28-02-2025 14:20,80
USERS,4194302,2832,0,28-02-2025 14:20,80
WORK,12582906,384,0,28-02-2025 14:20,80
MONDB_H,16777208,2432,0,28-02-2025 14:20,80
XDB,12582906,384,0,28-02-2025 14:20,80
SYSAUX,8388604,4963782,59,28-02-2025 15:20,80
SYSTEM,12582906,2788024,22,28-02-2025 15:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 15:20,80
UNDOTBS1,41943020,523392,1,28-02-2025 15:20,80
AUDIT_DATA,209715100,6400,0,28-02-2025 15:20,80
TEMP,125829060,17024,0,28-02-2025 15:20,80
TOOLS,88080342,8232,0,28-02-2025 15:20,80
USERS,4194302,2832,0,28-02-2025 15:20,80
WORK,12582906,384,0,28-02-2025 15:20,80
MONDB_H,16777208,2432,0,28-02-2025 15:20,80
XDB,12582906,384,0,28-02-2025 15:20,80
SYSAUX,8388604,4963910,59,28-02-2025 16:20,80
SYSTEM,12582906,2788024,22,28-02-2025 16:20,75
PERF_TBS,83886040,1764736,2,28-02-2025 16:20,80
UNDOTBS1,41943020,479744,1,28-02-2025 16:20,80
